*HQ,355488020191403,V1,084757,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,084827,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,084857,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,084927,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,084957,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,085026,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085026,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085026,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085026,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085026,A,2302.23641,N,07230.74389,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,084958,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,085028,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,085058,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,085128,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,085158,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFFFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
*HQ,355488020191403,V1,085224,A,2302.22746,N,07230.74141,E,0.00,0,160916,FFFEFBFF#
